epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,27842.5,0.12474,0.38821,0.90547,0.9925,0.98488,0.99348,0.98049,0.12573,0.37375,1.12383,0.005743,0.005743,0.005743
45,28468.3,0.12344,0.37925,0.90697,0.99069,0.98787,0.99326,0.98673,0.09922,0.28228,1.09598,0.005644,0.005644,0.005644
46,29093.1,0.12096,0.37832,0.90593,0.99163,0.9888,0.9929,0.98741,0.10193,0.2885,1.09925,0.005545,0.005545,0.005545
47,29718,0.12031,0.3812,0.90576,0.98898,0.98841,0.99246,0.98059,0.12354,0.31178,1.11984,0.005446,0.005446,0.005446
48,30343.3,0.11815,0.36767,0.90479,0.98961,0.99247,0.99299,0.98457,0.11525,0.29455,1.1136,0.005347,0.005347,0.005347
49,30971,0.11847,0.36731,0.90495,0.98984,0.99369,0.99325,0.98888,0.09871,0.27746,1.0979,0.005248,0.005248,0.005248
50,31599.1,0.11596,0.36421,0.90445,0.99192,0.99413,0.9932,0.98698,0.10036,0.29669,1.09815,0.005149,0.005149,0.005149
51,32224.4,0.11553,0.3623,0.90385,0.99236,0.99349,0.99332,0.98135,0.12903,0.34174,1.1227,0.00505,0.00505,0.00505
52,32863.6,0.11427,0.35731,0.90463,0.99389,0.99318,0.99346,0.97926,0.14152,0.35154,1.13286,0.004951,0.004951,0.004951
53,33509.6,0.11415,0.34988,0.90566,0.99362,0.99407,0.99344,0.98313,0.13687,0.32725,1.12682,0.004852,0.004852,0.004852
54,34156.3,0.11268,0.34813,0.90313,0.99255,0.99452,0.99359,0.98251,0.15041,0.32531,1.14117,0.004753,0.004753,0.004753
55,34801.8,0.11085,0.33942,0.90103,0.99139,0.99456,0.99381,0.98186,0.16256,0.3322,1.15506,0.004654,0.004654,0.004654
56,35447.4,0.11041,0.34334,0.9029,0.98986,0.99735,0.99391,0.9789,0.17757,0.35892,1.16945,0.004555,0.004555,0.004555
57,36091.1,0.10802,0.33937,0.90188,0.99229,0.99455,0.99387,0.97599,0.18947,0.38086,1.18058,0.004456,0.004456,0.004456
58,36735.1,0.107,0.34195,0.90026,0.99367,0.9935,0.99378,0.97276,0.20091,0.39315,1.18976,0.004357,0.004357,0.004357
59,37379.9,0.10729,0.33378,0.90325,0.99349,0.99339,0.99363,0.97173,0.20823,0.39534,1.19501,0.004258,0.004258,0.004258
60,38025.7,0.10577,0.33182,0.90228,0.99477,0.99136,0.99362,0.97101,0.21608,0.39496,1.20024,0.004159,0.004159,0.004159
61,38672,0.10548,0.32734,0.90106,0.99416,0.99264,0.99363,0.97151,0.218,0.39697,1.20164,0.00406,0.00406,0.00406
62,39317,0.10428,0.31947,0.90112,0.99324,0.99381,0.99385,0.97213,0.2173,0.39671,1.20125,0.003961,0.003961,0.003961
63,39959.1,0.10325,0.31804,0.90074,0.99428,0.99254,0.99396,0.97576,0.20832,0.37887,1.19424,0.003862,0.003862,0.003862
64,40602,0.10362,0.31694,0.90054,0.99541,0.99185,0.99399,0.97918,0.19825,0.36668,1.1849,0.003763,0.003763,0.003763
65,41245.5,0.10186,0.30656,0.90105,0.99485,0.99201,0.994,0.97979,0.19551,0.36559,1.18198,0.003664,0.003664,0.003664
66,41890.1,0.10045,0.30825,0.89978,0.99438,0.99318,0.99385,0.97935,0.19834,0.36714,1.18494,0.003565,0.003565,0.003565
67,42534.3,0.09888,0.3012,0.89868,0.99404,0.99314,0.99367,0.97985,0.19893,0.36674,1.18586,0.003466,0.003466,0.003466
68,43178.1,0.09799,0.30378,0.89719,0.99404,0.99306,0.99389,0.97927,0.19482,0.36294,1.1799,0.003367,0.003367,0.003367
69,43824.1,0.09822,0.30009,0.9002,0.99364,0.99338,0.99407,0.97965,0.19474,0.36475,1.17987,0.003268,0.003268,0.003268
70,44470.1,0.09618,0.29669,0.89887,0.99396,0.99287,0.99404,0.97828,0.19908,0.37231,1.18347,0.003169,0.003169,0.003169
71,45118,0.09604,0.29297,0.89921,0.99399,0.99295,0.99405,0.97605,0.20791,0.38486,1.19139,0.00307,0.00307,0.00307
72,45765.1,0.09539,0.28971,0.89844,0.99428,0.99276,0.99403,0.97418,0.21684,0.39326,1.19814,0.002971,0.002971,0.002971
73,46412,0.09349,0.27994,0.89838,0.99447,0.99243,0.994,0.97273,0.22478,0.39698,1.20311,0.002872,0.002872,0.002872
74,47055.5,0.09199,0.28353,0.89606,0.99464,0.99257,0.99399,0.97124,0.23138,0.40403,1.20693,0.002773,0.002773,0.002773
75,47698.8,0.092,0.27795,0.896,0.99485,0.99262,0.99403,0.97102,0.23437,0.40595,1.20898,0.002674,0.002674,0.002674
76,48341.2,0.09123,0.28016,0.89564,0.99517,0.99288,0.99421,0.96888,0.24304,0.41648,1.21651,0.002575,0.002575,0.002575
77,48984.7,0.089,0.27294,0.89651,0.99522,0.99266,0.99427,0.96557,0.25141,0.42746,1.22222,0.002476,0.002476,0.002476
78,49627.3,0.0885,0.26927,0.89654,0.99512,0.99369,0.99429,0.96455,0.25572,0.4329,1.22582,0.002377,0.002377,0.002377
79,50270.3,0.08697,0.2676,0.89541,0.99471,0.99378,0.99433,0.96512,0.25196,0.42783,1.22209,0.002278,0.002278,0.002278
80,50914.9,0.08682,0.26512,0.89585,0.99489,0.99389,0.99454,0.96619,0.25189,0.4259,1.22336,0.002179,0.002179,0.002179
81,51558.4,0.08587,0.26208,0.89448,0.99485,0.99409,0.99457,0.96687,0.25595,0.42815,1.22831,0.00208,0.00208,0.00208
82,52201.3,0.08603,0.25467,0.89652,0.99484,0.99404,0.99457,0.96521,0.26344,0.43555,1.23533,0.001981,0.001981,0.001981
83,52843.9,0.08389,0.25766,0.89346,0.99525,0.99398,0.9946,0.96446,0.26761,0.43909,1.23885,0.001882,0.001882,0.001882
84,53487,0.08237,0.24819,0.89274,0.99578,0.99402,0.99466,0.96314,0.27223,0.44305,1.2419,0.001783,0.001783,0.001783
85,54129.5,0.08117,0.2493,0.89307,0.99595,0.99401,0.9947,0.96256,0.27184,0.44038,1.24002,0.001684,0.001684,0.001684
86,54774.3,0.0822,0.24623,0.8941,0.99598,0.99413,0.99472,0.96466,0.26585,0.42706,1.23235,0.001585,0.001585,0.001585
87,55417.5,0.07989,0.23876,0.89134,0.99584,0.99388,0.99474,0.96485,0.26228,0.41934,1.22689,0.001486,0.001486,0.001486
88,56059.8,0.0785,0.23805,0.8918,0.99584,0.9938,0.99478,0.96434,0.26421,0.41848,1.22872,0.001387,0.001387,0.001387
89,56702.9,0.07718,0.23371,0.89415,0.99607,0.99404,0.99481,0.9657,0.26448,0.41502,1.22985,0.001288,0.001288,0.001288
90,57345.6,0.07564,0.22793,0.89438,0.9935,0.99652,0.99484,0.96763,0.26375,0.4107,1.22926,0.001189,0.001189,0.001189
91,57968.8,0.05883,0.08149,0.9135,0.99362,0.99627,0.9949,0.96969,0.26132,0.40218,1.22812,0.00109,0.00109,0.00109
92,58587.1,0.04878,0.05314,0.90217,0.99348,0.99637,0.99494,0.9717,0.25916,0.39604,1.22679,0.000991,0.000991,0.000991
93,59205.6,0.04612,0.04977,0.90404,0.99652,0.99393,0.99496,0.9725,0.25934,0.39481,1.22779,0.000892,0.000892,0.000892
94,59823.2,0.0436,0.04623,0.90363,0.99682,0.99414,0.99496,0.97279,0.25979,0.39505,1.22798,0.000793,0.000793,0.000793
95,60444.1,0.04236,0.04413,0.90008,0.99642,0.99437,0.99496,0.97203,0.26261,0.39963,1.23037,0.000694,0.000694,0.000694
96,61076.1,0.04054,0.04015,0.90064,0.99624,0.99495,0.99496,0.97186,0.26545,0.40383,1.23326,0.000595,0.000595,0.000595
97,61719.9,0.03895,0.03991,0.90274,0.9957,0.99523,0.99496,0.97123,0.26827,0.40782,1.2362,0.000496,0.000496,0.000496
98,62347.8,0.03792,0.03732,0.90258,0.99546,0.99542,0.99495,0.9703,0.26944,0.41032,1.23697,0.000397,0.000397,0.000397
99,62976.1,0.03599,0.03557,0.90217,0.99609,0.99476,0.99495,0.96951,0.27085,0.41331,1.23815,0.000298,0.000298,0.000298
100,63613.1,0.03474,0.03352,0.90036,0.99632,0.9946,0.99493,0.96904,0.27187,0.41659,1.23929,0.000199,0.000199,0.000199
