epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,12176.7,0.3478,0.84531,1.85705,0.75545,0.7242,0.79095,0.64608,0.56932,3.97018,2.37787,0.005842,0.005842,0.005842
44,12459.8,0.35212,0.84684,1.85488,0.96757,0.88055,0.95837,0.94689,0.22517,2.06506,2.1756,0.005743,0.005743,0.005743
45,12742.9,0.34232,0.82972,1.85439,0.92692,0.8946,0.95769,0.90179,0.3791,2.18628,2.28286,0.005644,0.005644,0.005644
46,13024.5,0.34019,0.83538,1.84783,0.97487,0.93037,0.98054,0.95897,0.30828,1.46962,2.22001,0.005545,0.005545,0.005545
47,13305.6,0.33001,0.81872,1.8465,0.82821,0.71618,0.83783,0.78402,0.42986,2.3449,2.35117,0.005446,0.005446,0.005446
48,13588.1,0.32885,0.80262,1.84692,0.72836,0.76168,0.82405,0.52994,0.73119,3.7872,2.5412,0.005347,0.005347,0.005347
49,13870.4,0.31986,0.81424,1.84571,0.94058,0.88695,0.95678,0.92208,0.38449,1.85324,2.33468,0.005248,0.005248,0.005248
50,14153.5,0.32851,0.79475,1.8473,0.73202,0.75057,0.81188,0.62467,0.69827,3.02627,2.74985,0.005149,0.005149,0.005149
51,14436.3,0.31756,0.78196,1.838,0.75439,0.82302,0.87205,0.63229,0.92199,2.92511,3.28935,0.00505,0.00505,0.00505
52,14719.2,0.31542,0.76793,1.83557,0.62314,0.70657,0.74643,0.37191,1.18766,5.19676,2.92694,0.004951,0.004951,0.004951
53,15003.1,0.3181,0.7891,1.84489,0.75313,0.71979,0.83797,0.59487,1.02118,3.0879,3.03824,0.004852,0.004852,0.004852
54,15284.8,0.31513,0.7617,1.83994,0.87253,0.7391,0.87058,0.79404,0.38872,1.97933,2.29988,0.004753,0.004753,0.004753
55,15568.1,0.30867,0.76546,1.8377,0.95886,0.89932,0.96709,0.93717,0.24899,1.5355,2.18034,0.004654,0.004654,0.004654
56,15850.3,0.29665,0.7504,1.82778,0.92742,0.85124,0.95064,0.87443,0.23463,2.23929,2.17201,0.004555,0.004555,0.004555
57,16132.8,0.30273,0.74781,1.83471,0.96196,0.9441,0.97673,0.96093,0.15504,1.70227,2.13387,0.004456,0.004456,0.004456
