epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,43662.2,0.17849,0.44197,1.79533,0.35893,0.40291,0.35849,0.08553,4.32933,5.87973,5.18725,0.002377,0.002377,0.002377
79,44218,0.17674,0.43111,1.79065,0.34968,0.39692,0.35528,0.08541,4.31067,5.86365,5.17139,0.002278,0.002278,0.002278
80,44775.7,0.17588,0.43311,1.79154,0.35249,0.39235,0.35432,0.08572,4.2893,5.78657,5.14924,0.002179,0.002179,0.002179
81,45341,0.17502,0.42361,1.79153,0.34146,0.39623,0.34963,0.08536,4.26854,5.70857,5.12466,0.00208,0.00208,0.00208
82,45885.2,0.17224,0.4134,1.792,0.34235,0.3942,0.35156,0.08748,4.23636,5.50399,5.09259,0.001981,0.001981,0.001981
83,46429.3,0.17085,0.41771,1.79246,0.34415,0.3813,0.35262,0.08919,4.18906,5.33469,5.04694,0.001882,0.001882,0.001882
84,46971.4,0.16511,0.41223,1.78967,0.33596,0.38275,0.35895,0.0935,4.14735,5.10961,5.011,0.001783,0.001783,0.001783
85,47517.5,0.16468,0.4054,1.78546,0.32338,0.39463,0.36283,0.09727,4.11298,4.95211,4.97992,0.001684,0.001684,0.001684
86,48061.7,0.16327,0.3968,1.78882,0.33417,0.39469,0.37193,0.1017,4.1042,4.81939,4.97031,0.001585,0.001585,0.001585
87,48609.2,0.16301,0.39344,1.7878,0.33852,0.39755,0.38096,0.10523,4.0691,4.72724,4.9408,0.001486,0.001486,0.001486
88,49155,0.1597,0.38908,1.78506,0.33813,0.40624,0.39538,0.1097,4.04103,4.67395,4.91462,0.001387,0.001387,0.001387
89,49699.1,0.15466,0.3903,1.788,0.33618,0.41993,0.40981,0.11522,3.99235,4.64353,4.86936,0.001288,0.001288,0.001288
90,50247,0.15377,0.37724,1.7836,0.33626,0.43346,0.42154,0.12013,3.9445,4.59334,4.828,0.001189,0.001189,0.001189
91,50802.1,0.11115,0.12438,1.8197,0.33574,0.4469,0.43529,0.12406,3.93677,4.64844,4.82377,0.00109,0.00109,0.00109
92,51357.3,0.09073,0.07305,1.80168,0.39675,0.38902,0.44789,0.12779,3.91569,4.70733,4.81481,0.000991,0.000991,0.000991
93,51911.7,0.08674,0.06699,1.80384,0.41166,0.39874,0.46491,0.13302,3.88689,4.72843,4.79882,0.000892,0.000892,0.000892
94,52467.7,0.0818,0.06557,1.80811,0.42759,0.40449,0.48251,0.13798,3.85044,4.75405,4.77795,0.000793,0.000793,0.000793
95,53021.3,0.0796,0.06199,1.8029,0.44401,0.41044,0.49847,0.14357,3.81571,4.77446,4.76232,0.000694,0.000694,0.000694
96,53576.4,0.07647,0.0575,1.79982,0.46353,0.41988,0.51106,0.1477,3.77425,4.82794,4.73933,0.000595,0.000595,0.000595
97,54131.9,0.07325,0.05387,1.80423,0.4533,0.44301,0.5291,0.15412,3.73358,4.8649,4.71428,0.000496,0.000496,0.000496
98,54687.9,0.07122,0.052,1.80257,0.48326,0.44418,0.5483,0.15989,3.6739,4.92462,4.67792,0.000397,0.000397,0.000397
99,55241.6,0.06834,0.04948,1.7994,0.41135,0.56134,0.56287,0.16524,3.60907,4.98529,4.63545,0.000298,0.000298,0.000298
100,55794.4,0.06799,0.04887,1.7949,0.51042,0.47184,0.58096,0.17029,3.56401,4.99357,4.61167,0.000199,0.000199,0.000199
