epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,583.967,0.66925,2.13865,1.22407,0.87929,0.90069,0.95185,0.92762,0.32282,0.94446,1.22117,0.0033304,0.0033304,0.0033304
2,1134.87,0.39739,0.93093,1.00499,0.90849,0.92646,0.97238,0.88866,0.47109,0.77152,1.31773,0.00659777,0.00659777,0.00659777
3,1682.45,0.4433,0.94335,1.00928,0.88699,0.81436,0.91763,0.82738,0.44135,1.31296,1.31209,0.00979913,0.00979913,0.00979913
4,2228.95,0.42844,0.91166,0.99827,0.94057,0.95457,0.97763,0.92573,0.29909,1.06189,1.21138,0.009703,0.009703,0.009703
5,2773.53,0.37698,0.80359,0.97926,0.89952,0.94709,0.94597,0.86238,0.38671,0.95506,1.30336,0.009604,0.009604,0.009604
6,3318.89,0.34011,0.74227,0.96606,0.94248,0.9504,0.98487,0.8864,0.31993,1.00662,1.26516,0.009505,0.009505,0.009505
7,3863.97,0.31315,0.68292,0.95516,0.96853,0.97241,0.9914,0.96284,0.18966,1.05281,1.13445,0.009406,0.009406,0.009406
8,4409.95,0.29716,0.6572,0.95061,0.92806,0.95737,0.97475,0.96399,0.13891,0.90951,1.08507,0.009307,0.009307,0.009307
9,4955.53,0.28503,0.62526,0.94885,0.91843,0.97773,0.99022,0.97532,0.12008,0.79902,1.0756,0.009208,0.009208,0.009208
10,5500.3,0.26627,0.59625,0.93953,0.9098,0.97335,0.96088,0.94093,0.14799,0.53406,1.11217,0.009109,0.009109,0.009109
11,6045.67,0.25707,0.57881,0.93755,0.94318,0.96675,0.98025,0.95439,0.10379,0.28465,1.07723,0.00901,0.00901,0.00901
12,6591.44,0.25179,0.5631,0.93531,0.98335,0.99056,0.99366,0.97527,0.13584,0.62106,1.09131,0.008911,0.008911,0.008911
13,7136.89,0.23968,0.54789,0.93177,0.93056,0.969,0.95995,0.84567,0.26326,0.92923,1.18366,0.008812,0.008812,0.008812
14,7681.68,0.23619,0.52738,0.93009,0.90308,0.94899,0.94724,0.84169,0.31308,0.97225,1.2253,0.008713,0.008713,0.008713
15,8227.3,0.22937,0.52296,0.92719,0.8729,0.94492,0.90732,0.81322,0.24523,0.73163,1.17662,0.008614,0.008614,0.008614
16,8773.29,0.22226,0.50842,0.92607,0.8988,0.96006,0.94284,0.86289,0.23866,0.95367,1.19616,0.008515,0.008515,0.008515
17,9315.22,0.21579,0.49607,0.92316,0.89083,0.95324,0.95592,0.88975,0.15057,0.44994,1.11065,0.008416,0.008416,0.008416
