epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,594.447,1.08908,4.44241,2.30886,0.74394,0.73612,0.83644,0.81281,0.48228,2.12215,2.37828,0.00333041,0.00333041,0.00333041
2,1160.48,0.77786,2.36639,2.00754,0.84224,0.81264,0.88471,0.82128,0.70506,1.67618,2.51317,0.00659778,0.00659778,0.00659778
3,1727.74,0.87713,2.42629,2.03516,0.80321,0.75959,0.82245,0.738,0.93122,2.38562,2.53405,0.00979914,0.00979914,0.00979914
4,2298.01,0.86733,2.39154,2.04724,0.8902,0.80338,0.87864,0.81493,0.74827,1.4721,2.50198,0.009703,0.009703,0.009703
5,2869.08,0.72851,2.03447,1.98335,0.87926,0.79228,0.8818,0.85743,0.46773,2.14288,2.34097,0.009604,0.009604,0.009604
6,3439.67,0.6473,1.83599,1.95281,0.87478,0.83999,0.90276,0.83443,0.78526,1.73265,2.57436,0.009505,0.009505,0.009505
7,4009.73,0.59096,1.73149,1.92571,0.88625,0.92221,0.96078,0.93795,0.33095,0.7933,2.21074,0.009406,0.009406,0.009406
8,4582.85,0.55446,1.61432,1.91196,0.87887,0.84094,0.91141,0.87494,0.37112,1.5803,2.29434,0.009307,0.009307,0.009307
9,5155.29,0.54221,1.52703,1.91285,0.85318,0.85138,0.89212,0.82815,0.39285,1.28318,2.28981,0.009208,0.009208,0.009208
10,5721.98,0.5091,1.46834,1.89431,0.80465,0.80304,0.84226,0.75983,0.44874,1.51927,2.31848,0.009109,0.009109,0.009109
11,6307.92,0.48395,1.42941,1.89293,0.87543,0.86704,0.91299,0.86533,0.45448,1.05009,2.29489,0.00901,0.00901,0.00901
12,6877.98,0.46036,1.35093,1.87658,0.89131,0.84005,0.89935,0.85699,0.35116,1.07037,2.24921,0.008911,0.008911,0.008911
13,7444.7,0.4508,1.32477,1.87665,0.92552,0.9397,0.96926,0.95034,0.29789,1.12813,2.19879,0.008812,0.008812,0.008812
14,8010.65,0.43377,1.29027,1.87039,0.91433,0.91537,0.9416,0.88473,0.38253,1.52667,2.27923,0.008713,0.008713,0.008713
15,8590.08,0.41847,1.255,1.86652,0.91952,0.93502,0.95587,0.9289,0.24366,1.55053,2.18502,0.008614,0.008614,0.008614
16,9166.19,0.4144,1.2155,1.85912,0.90187,0.96515,0.96803,0.91356,0.35577,1.17524,2.24344,0.008515,0.008515,0.008515
17,9729.89,0.40971,1.20018,1.86128,0.91697,0.96286,0.97469,0.96038,0.20172,0.686,2.16957,0.008416,0.008416,0.008416
18,10322.6,0.39888,1.17771,1.85704,0.92083,0.94706,0.96833,0.94997,0.20806,1.46384,2.17623,0.008317,0.008317,0.008317
19,10904.3,0.38848,1.14304,1.85157,0.9664,0.97105,0.98308,0.97127,0.19757,1.71141,2.16094,0.008218,0.008218,0.008218
20,11473.6,0.37754,1.12307,1.84706,0.96056,0.96718,0.98262,0.97146,0.18115,1.02691,2.15299,0.008119,0.008119,0.008119
21,12037.3,0.37305,1.12348,1.84517,0.93256,0.94903,0.96599,0.9376,0.20188,2.61721,2.15716,0.00802,0.00802,0.00802
22,12602.3,0.37673,1.11653,1.85383,0.88947,0.91704,0.93622,0.91599,0.19414,2.16156,2.17072,0.007921,0.007921,0.007921
23,13155.3,0.36114,1.08321,1.84949,0.94943,0.95808,0.98194,0.97188,0.16282,0.88067,2.14817,0.007822,0.007822,0.007822
24,13704.3,0.35939,1.08173,1.84708,0.92448,0.9201,0.93813,0.90046,0.31532,1.76501,2.27685,0.007723,0.007723,0.007723
25,14266.3,0.34927,1.05383,1.84336,0.94366,0.94641,0.96972,0.94835,0.2101,2.03586,2.18947,0.007624,0.007624,0.007624
26,14832.7,0.34736,1.03629,1.84016,0.9427,0.96868,0.97168,0.94648,0.1627,1.43052,2.15613,0.007525,0.007525,0.007525
27,15394.2,0.33963,1.02178,1.83427,0.91629,0.91861,0.94937,0.89466,0.30728,2.16337,2.28421,0.007426,0.007426,0.007426
28,15965.1,0.34058,1.00983,1.84209,0.95362,0.9634,0.98119,0.96629,0.18336,0.88111,2.165,0.007327,0.007327,0.007327
29,16537.7,0.33724,0.99651,1.83803,0.97497,0.97596,0.98906,0.98429,0.1031,1.24534,2.11465,0.007228,0.007228,0.007228
30,17083.2,0.33113,0.98612,1.83531,0.96278,0.96955,0.98478,0.96951,0.18055,0.71543,2.17222,0.007129,0.007129,0.007129
31,17628.3,0.32484,0.97949,1.83558,0.9493,0.9611,0.98425,0.92866,0.32654,1.61722,2.25355,0.00703,0.00703,0.00703
32,18174.1,0.32326,0.96582,1.82982,0.93802,0.94816,0.9711,0.8913,0.45202,2.69179,2.31736,0.006931,0.006931,0.006931
33,18729.9,0.32302,0.95948,1.83361,0.97493,0.97401,0.98949,0.95351,0.26106,1.80736,2.21373,0.006832,0.006832,0.006832
34,19290.2,0.30924,0.93806,1.82763,0.96318,0.96621,0.98224,0.89551,0.47682,1.70997,2.32159,0.006733,0.006733,0.006733
35,19834.8,0.31061,0.91951,1.82912,0.97298,0.97119,0.98582,0.89336,0.52155,1.41437,2.34767,0.006634,0.006634,0.006634
36,20382.1,0.29538,0.90491,1.82662,0.96446,0.95666,0.98162,0.94722,0.23172,1.28792,2.18718,0.006535,0.006535,0.006535
37,20943.9,0.30274,0.89821,1.82851,0.94266,0.94208,0.96077,0.93352,0.21306,1.26316,2.1886,0.006436,0.006436,0.006436
38,21496.1,0.30099,0.89697,1.82475,0.96838,0.96335,0.97876,0.91469,0.3497,1.51498,2.27716,0.006337,0.006337,0.006337
39,22042.2,0.29389,0.8787,1.82168,0.98165,0.97761,0.98911,0.93952,0.33934,1.97689,2.31088,0.006238,0.006238,0.006238
40,22590,0.28926,0.88642,1.82441,0.96814,0.95419,0.97886,0.89531,0.43314,2.34361,2.28866,0.006139,0.006139,0.006139
41,23150.3,0.28976,0.86919,1.82289,0.92674,0.94329,0.96121,0.8657,0.4803,2.87289,2.29636,0.00604,0.00604,0.00604
42,23719.8,0.28367,0.85464,1.82281,0.92535,0.92436,0.95655,0.88857,0.32469,3.18491,2.22961,0.005941,0.005941,0.005941
43,24293,0.28215,0.84687,1.82593,0.93818,0.93444,0.97595,0.95308,0.18187,2.94679,2.15311,0.005842,0.005842,0.005842
44,24866.1,0.28005,0.84299,1.82034,0.96227,0.95606,0.98772,0.97405,0.16931,2.63489,2.14425,0.005743,0.005743,0.005743
45,25445.4,0.2771,0.82726,1.82251,0.93554,0.94942,0.98246,0.9538,0.19727,2.66694,2.15883,0.005644,0.005644,0.005644
46,26007.6,0.27054,0.81323,1.82071,0.90333,0.91466,0.96398,0.91059,0.23686,2.85185,2.18529,0.005545,0.005545,0.005545
47,26572,0.26875,0.80603,1.82228,0.90076,0.86135,0.94379,0.89715,0.24598,2.90628,2.2022,0.005446,0.005446,0.005446
48,27168.7,0.26637,0.7893,1.82106,0.88513,0.84718,0.93742,0.90024,0.24846,2.87188,2.21394,0.005347,0.005347,0.005347
49,27727.8,0.25805,0.79044,1.81456,0.87079,0.83352,0.93531,0.89945,0.26333,3.05201,2.23138,0.005248,0.005248,0.005248
50,28294.1,0.26002,0.78488,1.81832,0.85916,0.85827,0.94354,0.89081,0.33498,3.22127,2.30372,0.005149,0.005149,0.005149
51,28841,0.25614,0.77006,1.81513,0.85097,0.86334,0.94762,0.89085,0.35034,3.33742,2.31602,0.00505,0.00505,0.00505
52,29391,0.26082,0.76674,1.8203,0.86078,0.85211,0.9504,0.88183,0.39996,3.42663,2.37547,0.004951,0.004951,0.004951
53,29946.4,0.24409,0.75065,1.81423,0.86331,0.84364,0.9472,0.87119,0.4417,3.35865,2.42412,0.004852,0.004852,0.004852
54,30504.3,0.24918,0.74838,1.8121,0.87438,0.83492,0.94646,0.86074,0.47831,3.37293,2.44857,0.004753,0.004753,0.004753
55,31051.3,0.24699,0.72483,1.81101,0.88679,0.8428,0.94798,0.84682,0.56632,3.28669,2.5181,0.004654,0.004654,0.004654
56,31616.2,0.24421,0.73052,1.81356,0.89645,0.83764,0.95028,0.84324,0.60964,3.13113,2.56049,0.004555,0.004555,0.004555
57,32164.3,0.23934,0.72549,1.81111,0.89791,0.82533,0.94655,0.83474,0.64088,3.09626,2.59498,0.004456,0.004456,0.004456
58,32714.4,0.24208,0.72345,1.81046,0.89051,0.79623,0.93772,0.82852,0.6295,3.10575,2.58804,0.004357,0.004357,0.004357
59,33264.5,0.23818,0.71263,1.81172,0.88626,0.77785,0.9301,0.82977,0.59937,3.13011,2.57079,0.004258,0.004258,0.004258
60,33814.1,0.23353,0.69556,1.80976,0.86772,0.75584,0.9165,0.82862,0.54031,3.16284,2.53214,0.004159,0.004159,0.004159
61,34364.5,0.2335,0.70241,1.80876,0.85961,0.73096,0.90738,0.82854,0.50756,3.26174,2.51561,0.00406,0.00406,0.00406
62,34915.2,0.22865,0.6789,1.80838,0.83886,0.7163,0.89279,0.82222,0.47067,3.34064,2.48439,0.003961,0.003961,0.003961
63,35463.3,0.22917,0.67836,1.80709,0.79991,0.75775,0.88519,0.8205,0.45046,3.35171,2.47254,0.003862,0.003862,0.003862
64,36012.1,0.22632,0.67276,1.80543,0.7938,0.76166,0.88328,0.82175,0.43843,3.37427,2.48254,0.003763,0.003763,0.003763
65,36561.1,0.2257,0.66345,1.80806,0.78933,0.76387,0.88517,0.82264,0.44468,3.41134,2.51149,0.003664,0.003664,0.003664
66,37110.1,0.21977,0.66611,1.80334,0.78447,0.77187,0.8815,0.81786,0.45583,3.45326,2.53718,0.003565,0.003565,0.003565
67,37658.6,0.21705,0.64695,1.80389,0.7799,0.77662,0.88376,0.81961,0.46101,3.41921,2.54534,0.003466,0.003466,0.003466
68,38208.7,0.2159,0.63788,1.80026,0.78995,0.76915,0.88603,0.82141,0.46479,3.40554,2.54863,0.003367,0.003367,0.003367
69,38758.9,0.21359,0.63794,1.80366,0.78719,0.76042,0.88591,0.81984,0.46842,3.43939,2.55141,0.003268,0.003268,0.003268
70,39308.9,0.21118,0.62589,1.80292,0.79029,0.75488,0.88644,0.81825,0.4807,3.45643,2.56244,0.003169,0.003169,0.003169
71,39858.1,0.20894,0.6239,1.80169,0.79409,0.75678,0.88866,0.81903,0.49227,3.40915,2.57965,0.00307,0.00307,0.00307
72,40407.8,0.20661,0.61169,1.80066,0.79723,0.75809,0.89012,0.81923,0.49622,3.36294,2.58379,0.002971,0.002971,0.002971
73,40957.8,0.20187,0.6062,1.79926,0.78151,0.76585,0.8874,0.81772,0.48449,3.34771,2.57249,0.002872,0.002872,0.002872
74,41508.6,0.20119,0.60894,1.7966,0.75773,0.77745,0.88176,0.81377,0.47716,3.34233,2.56465,0.002773,0.002773,0.002773
75,42060,0.19886,0.58774,1.79519,0.75483,0.77121,0.87352,0.80677,0.48031,3.37492,2.57411,0.002674,0.002674,0.002674
76,42611.5,0.19622,0.5899,1.79511,0.76484,0.75805,0.86217,0.7975,0.47275,3.40879,2.56681,0.002575,0.002575,0.002575
77,43160.6,0.19427,0.58912,1.79706,0.76348,0.74719,0.85363,0.78926,0.47,3.44704,2.55909,0.002476,0.002476,0.002476
78,43711.2,0.19316,0.56466,1.79593,0.76059,0.73868,0.84451,0.78088,0.46759,3.48355,2.5588,0.002377,0.002377,0.002377
79,44279.1,0.19041,0.55685,1.79429,0.76617,0.72641,0.83374,0.77164,0.46387,3.5416,2.5528,0.002278,0.002278,0.002278
80,44845.4,0.1883,0.55775,1.79677,0.77017,0.71595,0.8258,0.76418,0.46053,3.60249,2.54651,0.002179,0.002179,0.002179
81,45413.1,0.18657,0.54619,1.79337,0.77083,0.70793,0.81487,0.75328,0.45907,3.66683,2.54212,0.00208,0.00208,0.00208
82,45980.4,0.18261,0.54778,1.79451,0.76561,0.69348,0.80012,0.73972,0.45472,3.71841,2.53329,0.001981,0.001981,0.001981
83,46549.7,0.18072,0.5379,1.79024,0.76736,0.67554,0.78529,0.72603,0.44405,3.78522,2.51656,0.001882,0.001882,0.001882
84,47120.2,0.182,0.52956,1.79125,0.76885,0.65673,0.76909,0.71072,0.43519,3.85498,2.50231,0.001783,0.001783,0.001783
85,47690.4,0.17761,0.52463,1.7906,0.76601,0.6433,0.75532,0.6946,0.442,3.90623,2.50508,0.001684,0.001684,0.001684
86,48259.2,0.17364,0.51883,1.7906,0.76017,0.62769,0.7403,0.67798,0.44708,4.00098,2.50213,0.001585,0.001585,0.001585
87,48829.3,0.17545,0.50951,1.78811,0.76255,0.62098,0.73197,0.66461,0.4586,4.06138,2.50308,0.001486,0.001486,0.001486
88,49398.8,0.17046,0.50644,1.7878,0.74487,0.61768,0.7286,0.65527,0.4719,4.10635,2.50878,0.001387,0.001387,0.001387
89,49967.8,0.16816,0.49885,1.79145,0.74359,0.59705,0.71881,0.64092,0.48731,4.16334,2.52097,0.001288,0.001288,0.001288
90,50538.7,0.16405,0.4854,1.79147,0.73764,0.59555,0.71207,0.62972,0.50458,4.20863,2.53571,0.001189,0.001189,0.001189
91,51099.6,0.12646,0.14882,1.83259,0.73753,0.5879,0.71235,0.629,0.52404,3.97844,2.55694,0.00109,0.00109,0.00109
92,51660.4,0.10442,0.08776,1.80777,0.74446,0.58313,0.72022,0.63319,0.54977,3.73258,2.58278,0.000991,0.000991,0.000991
93,52221.3,0.09628,0.08006,1.81007,0.75141,0.58646,0.73191,0.63893,0.57801,3.51509,2.61322,0.000892,0.000892,0.000892
94,52781,0.09267,0.07619,1.8096,0.75968,0.58829,0.74855,0.64915,0.61716,3.30697,2.65527,0.000793,0.000793,0.000793
95,53341.3,0.08951,0.06849,1.80118,0.76664,0.59126,0.7626,0.65714,0.65272,3.14114,2.69159,0.000694,0.000694,0.000694
96,53904.3,0.08644,0.06624,1.80394,0.77447,0.58974,0.77445,0.66425,0.6779,3.01181,2.71896,0.000595,0.000595,0.000595
97,54466.3,0.08233,0.06347,1.8071,0.77845,0.58789,0.78788,0.67025,0.71135,2.9091,2.75443,0.000496,0.000496,0.000496
98,55028.6,0.08131,0.06294,1.80657,0.79356,0.59286,0.79747,0.67335,0.74741,2.81821,2.79284,0.000397,0.000397,0.000397
99,55590,0.07663,0.05962,1.80581,0.81254,0.59891,0.80619,0.67606,0.78373,2.73546,2.82954,0.000298,0.000298,0.000298
100,56150.3,0.0753,0.05618,1.80293,0.83182,0.61704,0.81696,0.68175,0.82198,2.65217,2.87009,0.000199,0.000199,0.000199
