epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,599.218,0.60316,2.32717,1.19486,0.76654,0.82466,0.87875,0.84315,0.28265,0.92637,1.1745,0.00333041,0.00333041,0.00333041
2,1162.64,0.36991,1.12527,0.98919,0.83961,0.82649,0.8918,0.84249,0.26422,1.07045,1.16257,0.00659778,0.00659778,0.00659778
3,1720.82,0.43238,1.15223,0.99487,0.84032,0.79705,0.88259,0.79144,0.43608,0.87139,1.25667,0.00979914,0.00979914,0.00979914
4,2277.75,0.43187,1.14826,0.99484,0.83444,0.86954,0.913,0.85905,0.44096,0.95552,1.30855,0.009703,0.009703,0.009703
5,2835.25,0.36363,1.00618,0.96763,0.77018,0.75285,0.81584,0.72179,0.75759,1.572,1.62386,0.009604,0.009604,0.009604
6,3392.7,0.32574,0.89997,0.95565,0.84884,0.82304,0.89848,0.84233,0.29589,0.74252,1.19048,0.009505,0.009505,0.009505
7,3950.2,0.29528,0.84147,0.94496,0.90969,0.87842,0.93548,0.90266,0.21157,0.7451,1.1496,0.009406,0.009406,0.009406
8,4507.27,0.27651,0.77849,0.93938,0.86881,0.92164,0.93492,0.89223,0.24817,0.60386,1.16504,0.009307,0.009307,0.009307
9,5063.73,0.26098,0.75075,0.93727,0.92092,0.95226,0.96711,0.92979,0.20119,0.55738,1.14281,0.009208,0.009208,0.009208
10,5619.31,0.24676,0.71618,0.92996,0.8023,0.83628,0.85542,0.77933,0.51988,0.77366,1.39754,0.009109,0.009109,0.009109
11,6176.12,0.23389,0.68668,0.92717,0.95447,0.9652,0.98732,0.95329,0.15429,0.43944,1.12631,0.00901,0.00901,0.00901
12,6733.75,0.2225,0.65472,0.92215,0.95093,0.96293,0.97604,0.94434,0.12847,0.33432,1.09743,0.008911,0.008911,0.008911
13,7290.22,0.21638,0.63642,0.9221,0.98052,0.97582,0.98987,0.9837,0.09608,0.50039,1.07384,0.008812,0.008812,0.008812
