epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,24107.9,0.30779,0.72373,1.83093,0.71293,0.85945,0.8406,0.26758,2.4663,4.489,3.78874,0.005842,0.005842,0.005842
44,24657,0.30695,0.70925,1.82929,0.72541,0.83884,0.86341,0.37265,2.09732,4.23147,3.70034,0.005743,0.005743,0.005743
45,25204,0.30592,0.71708,1.82895,0.77023,0.8626,0.89538,0.4942,1.86332,3.65632,3.64022,0.005644,0.005644,0.005644
46,25748.9,0.29838,0.70821,1.82511,0.8547,0.82255,0.91277,0.57554,1.62091,3.46646,3.49586,0.005545,0.005545,0.005545
47,26291.3,0.29591,0.70205,1.82821,0.80217,0.78259,0.86437,0.5138,1.68009,3.99863,3.46034,0.005446,0.005446,0.005446
48,26843.9,0.29151,0.68872,1.82693,0.77609,0.75824,0.84096,0.46755,1.7751,4.22689,3.56767,0.005347,0.005347,0.005347
49,27387.1,0.28897,0.68307,1.82292,0.7939,0.74229,0.85087,0.47916,1.68523,4.40289,3.52235,0.005248,0.005248,0.005248
50,27931.2,0.29145,0.67902,1.82136,0.81516,0.81387,0.88886,0.50623,1.76972,4.20139,3.51575,0.005149,0.005149,0.005149
51,28487.3,0.28631,0.68138,1.82222,0.80958,0.82611,0.88593,0.4777,1.8825,4.37504,3.4878,0.00505,0.00505,0.00505
52,29046.7,0.2832,0.66956,1.82263,0.81416,0.83679,0.89519,0.5187,1.75986,3.95516,3.45899,0.004951,0.004951,0.004951
53,29590.9,0.28332,0.66108,1.82381,0.85444,0.84278,0.92238,0.59022,1.65014,3.49043,3.38766,0.004852,0.004852,0.004852
54,30144.6,0.28027,0.65001,1.82246,0.88062,0.85311,0.93616,0.63482,1.5769,3.20868,3.33069,0.004753,0.004753,0.004753
55,30697.4,0.27558,0.63565,1.81687,0.86868,0.84684,0.93131,0.64201,1.53094,3.05279,3.34428,0.004654,0.004654,0.004654
56,31244.4,0.27298,0.64366,1.81906,0.83948,0.826,0.91709,0.60988,1.5637,2.98242,3.36369,0.004555,0.004555,0.004555
57,31787.9,0.2676,0.63696,1.81692,0.82834,0.78051,0.89035,0.55745,1.63802,3.04833,3.39558,0.004456,0.004456,0.004456
58,32337.3,0.26988,0.62867,1.81843,0.81987,0.71888,0.85762,0.47794,1.77235,3.17615,3.47776,0.004357,0.004357,0.004357
59,32877.6,0.26631,0.64149,1.81844,0.74637,0.73923,0.83401,0.42463,1.82859,3.30268,3.53258,0.004258,0.004258,0.004258
