epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,27638.7,0.12847,0.40824,0.90988,0.99141,0.99108,0.99448,0.98402,0.11067,0.44662,1.10189,0.005842,0.005842,0.005842
44,28270.4,0.12446,0.41078,0.9071,0.99131,0.991,0.99432,0.97817,0.12191,0.46146,1.11209,0.005743,0.005743,0.005743
45,28911.4,0.125,0.40633,0.90627,0.99365,0.98894,0.99436,0.9865,0.12533,0.47608,1.12193,0.005644,0.005644,0.005644
46,29552.6,0.12417,0.40022,0.90739,0.99302,0.99045,0.9948,0.98909,0.11589,0.39497,1.11185,0.005545,0.005545,0.005545
47,30193.8,0.12359,0.40203,0.90838,0.99202,0.98775,0.99421,0.98865,0.09647,0.33381,1.09099,0.005446,0.005446,0.005446
48,30832.2,0.12106,0.39271,0.90403,0.98979,0.99003,0.99414,0.98996,0.07988,0.26774,1.07544,0.005347,0.005347,0.005347
49,31477.4,0.12,0.39174,0.90591,0.98769,0.99362,0.99475,0.99225,0.06149,0.20404,1.06211,0.005248,0.005248,0.005248
50,32123,0.11727,0.38819,0.9043,0.98964,0.99375,0.99486,0.99312,0.05715,0.18683,1.05955,0.005149,0.005149,0.005149
51,32767.1,0.11859,0.38387,0.90569,0.99001,0.99363,0.99483,0.99348,0.05464,0.18487,1.05745,0.00505,0.00505,0.00505
52,33410.5,0.11648,0.3765,0.90445,0.9899,0.99401,0.99481,0.99373,0.0541,0.17425,1.05785,0.004951,0.004951,0.004951
53,34048.1,0.11723,0.37711,0.90483,0.99221,0.99281,0.99481,0.99381,0.05258,0.17079,1.05738,0.004852,0.004852,0.004852
54,34685,0.11516,0.36657,0.90279,0.99246,0.99365,0.99485,0.99383,0.05125,0.17013,1.05654,0.004753,0.004753,0.004753
55,35325.4,0.11414,0.36574,0.90309,0.9913,0.99468,0.99483,0.9939,0.04969,0.16489,1.05572,0.004654,0.004654,0.004654
56,35969.3,0.11166,0.36745,0.90273,0.99164,0.99489,0.9948,0.99383,0.05026,0.17428,1.05636,0.004555,0.004555,0.004555
57,36612.2,0.11332,0.36133,0.90393,0.99088,0.9963,0.99482,0.99384,0.05028,0.17741,1.05661,0.004456,0.004456,0.004456
58,37257.5,0.11242,0.36477,0.90444,0.994,0.99389,0.99485,0.99378,0.05193,0.19169,1.05807,0.004357,0.004357,0.004357
59,37901.1,0.11052,0.35713,0.90406,0.99333,0.99478,0.99486,0.99382,0.05277,0.21581,1.05891,0.004258,0.004258,0.004258
60,38543.9,0.10783,0.34805,0.90108,0.99356,0.99419,0.99486,0.99349,0.05373,0.2271,1.05989,0.004159,0.004159,0.004159
61,39187.7,0.10839,0.34355,0.90378,0.9936,0.99418,0.99486,0.99357,0.05447,0.2341,1.06065,0.00406,0.00406,0.00406
62,39832.4,0.10696,0.34516,0.90143,0.99362,0.99397,0.99485,0.99354,0.05718,0.23352,1.06286,0.003961,0.003961,0.003961
63,40477,0.10487,0.33619,0.90228,0.9937,0.9937,0.99485,0.99354,0.05907,0.23073,1.06412,0.003862,0.003862,0.003862
64,41121.5,0.1048,0.3417,0.90024,0.99369,0.99327,0.99457,0.99308,0.06456,0.23623,1.06798,0.003763,0.003763,0.003763
65,41766.5,0.10318,0.33127,0.90041,0.99346,0.99334,0.99484,0.99322,0.06884,0.25218,1.07127,0.003664,0.003664,0.003664
66,42410.8,0.1042,0.33162,0.90113,0.99344,0.99323,0.99483,0.99299,0.0716,0.26942,1.07353,0.003565,0.003565,0.003565
67,43055.3,0.10243,0.32936,0.9006,0.99262,0.99343,0.99457,0.99237,0.0736,0.28241,1.07482,0.003466,0.003466,0.003466
68,43698.9,0.09968,0.32237,0.89901,0.99295,0.99349,0.99455,0.99222,0.07459,0.28846,1.07516,0.003367,0.003367,0.003367
69,44341.5,0.10032,0.32573,0.90149,0.99251,0.99372,0.99458,0.99225,0.0732,0.29136,1.07376,0.003268,0.003268,0.003268
70,44986.1,0.09919,0.32041,0.90048,0.99256,0.99372,0.99454,0.9925,0.07285,0.29725,1.07361,0.003169,0.003169,0.003169
71,45631,0.09772,0.31174,0.89903,0.99254,0.994,0.99448,0.9924,0.07294,0.30614,1.07367,0.00307,0.00307,0.00307
72,46273.5,0.09624,0.30877,0.89952,0.99255,0.99409,0.99449,0.99251,0.07305,0.31574,1.07335,0.002971,0.002971,0.002971
73,46917.5,0.09439,0.30812,0.8989,0.99294,0.99418,0.99451,0.9928,0.07183,0.31934,1.07221,0.002872,0.002872,0.002872
