epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,27690,0.09643,0.28081,0.8988,0.89915,0.96038,0.9778,0.55821,1.16338,1.60086,2.26673,0.005842,0.005842,0.005842
44,28334.4,0.09581,0.28276,0.89813,0.92037,0.96369,0.98163,0.58799,1.05017,1.46601,2.15089,0.005743,0.005743,0.005743
45,28980.9,0.09364,0.27516,0.89688,0.95311,0.97548,0.99042,0.60659,0.97023,1.40243,2.14863,0.005644,0.005644,0.005644
46,29626.8,0.09424,0.27285,0.897,0.97308,0.97799,0.99281,0.65785,0.89904,1.36256,2.13823,0.005545,0.005545,0.005545
47,30270.7,0.09309,0.27112,0.89908,0.96325,0.9748,0.99168,0.65513,0.93478,1.43962,2.16385,0.005446,0.005446,0.005446
48,30914.7,0.09064,0.26932,0.89815,0.92709,0.9596,0.98338,0.63396,0.97095,1.51642,2.11499,0.005347,0.005347,0.005347
49,31562.1,0.09078,0.26751,0.89777,0.92736,0.95269,0.98204,0.64663,0.95955,1.44158,2.14066,0.005248,0.005248,0.005248
50,32207,0.09,0.26383,0.89607,0.94892,0.95946,0.98883,0.65504,0.9947,1.29552,2.24011,0.005149,0.005149,0.005149
51,32853.2,0.09083,0.26326,0.8967,0.93945,0.96406,0.98813,0.64608,1.01237,1.25109,2.30373,0.00505,0.00505,0.00505
52,33496,0.0891,0.25668,0.89684,0.94337,0.95867,0.98764,0.65697,0.983,1.2276,2.31742,0.004951,0.004951,0.004951
53,34138.7,0.08806,0.25754,0.8975,0.95037,0.96815,0.98913,0.66305,0.95612,1.25149,2.2919,0.004852,0.004852,0.004852
54,34782.1,0.08773,0.25441,0.89727,0.96456,0.96981,0.99112,0.66957,0.8825,1.25474,2.19278,0.004753,0.004753,0.004753
55,35425.6,0.08612,0.24848,0.89381,0.97378,0.97379,0.99246,0.66704,0.85074,1.32756,2.14121,0.004654,0.004654,0.004654
56,36069.2,0.08566,0.24669,0.89645,0.97911,0.98261,0.99336,0.65931,0.84089,1.38748,2.1359,0.004555,0.004555,0.004555
57,36710.1,0.08482,0.24389,0.89605,0.98211,0.98361,0.99358,0.65595,0.83263,1.423,2.12911,0.004456,0.004456,0.004456
58,37353,0.08257,0.2382,0.89513,0.98291,0.98474,0.99367,0.64976,0.83494,1.43155,2.1339,0.004357,0.004357,0.004357
59,37998.3,0.08232,0.23795,0.89568,0.97978,0.98516,0.99348,0.64281,0.83348,1.45808,2.11934,0.004258,0.004258,0.004258
