epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,12347.4,0.17299,0.42493,0.90931,0.9667,0.96507,0.98761,0.97756,0.08888,0.57799,1.07515,0.005842,0.005842,0.005842
44,12633.9,0.17116,0.42024,0.90829,0.98649,0.99147,0.99381,0.98931,0.08696,0.32038,1.06596,0.005743,0.005743,0.005743
45,12920.2,0.17072,0.41127,0.90953,0.9683,0.98489,0.98864,0.98009,0.08349,0.67275,1.07375,0.005644,0.005644,0.005644
46,13206,0.16816,0.41365,0.90723,0.92533,0.98592,0.96607,0.94068,0.12131,0.62741,1.09687,0.005545,0.005545,0.005545
47,13492.5,0.16327,0.41021,0.90694,0.97452,0.98877,0.99261,0.97526,0.08696,0.51206,1.08133,0.005446,0.005446,0.005446
48,13778,0.16523,0.40639,0.90904,0.97765,0.9804,0.98961,0.98319,0.06756,0.62343,1.06172,0.005347,0.005347,0.005347
49,14063.3,0.15819,0.4017,0.90596,0.97992,0.98934,0.9924,0.98873,0.06129,0.59292,1.05702,0.005248,0.005248,0.005248
50,14349,0.1622,0.393,0.90462,0.97348,0.98743,0.98783,0.98433,0.06323,0.51324,1.05645,0.005149,0.005149,0.005149
51,14634.7,0.16126,0.38677,0.90669,0.96026,0.98785,0.98559,0.95449,0.11024,0.6153,1.09425,0.00505,0.00505,0.00505
52,14920.7,0.15691,0.38653,0.90518,0.9905,0.99595,0.99499,0.99368,0.05161,0.34693,1.05188,0.004951,0.004951,0.004951
53,15207.7,0.1525,0.39178,0.90489,0.96594,0.98368,0.97933,0.9669,0.0696,0.57503,1.06408,0.004852,0.004852,0.004852
54,15494.4,0.15349,0.38048,0.90496,0.96761,0.9807,0.98057,0.96292,0.11206,0.64743,1.0903,0.004753,0.004753,0.004753
55,15781.5,0.15087,0.3792,0.90402,0.97087,0.96992,0.98293,0.9632,0.08498,0.67055,1.07899,0.004654,0.004654,0.004654
56,16068.8,0.15008,0.38148,0.90141,0.97137,0.98395,0.99047,0.97151,0.08864,0.74098,1.08307,0.004555,0.004555,0.004555
57,16355.9,0.147,0.37426,0.90232,0.9819,0.98667,0.99362,0.99085,0.06602,0.76764,1.06073,0.004456,0.004456,0.004456
58,16642.6,0.14955,0.36859,0.90284,0.981,0.98904,0.99222,0.98582,0.08018,0.83113,1.07561,0.004357,0.004357,0.004357
59,16927.3,0.14488,0.36358,0.90456,0.95722,0.97196,0.98126,0.97343,0.07683,0.74345,1.06885,0.004258,0.004258,0.004258
60,17212.2,0.14279,0.36293,0.90505,0.96953,0.97257,0.98502,0.97538,0.0744,0.64348,1.0729,0.004159,0.004159,0.004159
61,17497,0.1422,0.35926,0.90175,0.95765,0.97916,0.98566,0.97476,0.08321,0.68809,1.08051,0.00406,0.00406,0.00406
62,17782.4,0.13947,0.35673,0.90159,0.96622,0.98656,0.98377,0.96393,0.08744,0.63417,1.08746,0.003961,0.003961,0.003961
63,18070.9,0.13809,0.35419,0.90054,0.97048,0.98728,0.98449,0.96434,0.07877,0.72757,1.08006,0.003862,0.003862,0.003862
64,18347.7,0.13911,0.34953,0.90168,0.97312,0.9852,0.98873,0.95745,0.08409,0.65337,1.08596,0.003763,0.003763,0.003763
65,18624.4,0.13571,0.3501,0.90062,0.97191,0.98553,0.98663,0.94888,0.09517,0.59882,1.09379,0.003664,0.003664,0.003664
66,18902.1,0.1332,0.33949,0.89821,0.98038,0.98537,0.99139,0.97116,0.0701,0.56111,1.07241,0.003565,0.003565,0.003565
67,19177.7,0.13159,0.33529,0.90017,0.98395,0.98659,0.99266,0.96636,0.07685,0.68457,1.08049,0.003466,0.003466,0.003466
68,19452.7,0.13056,0.3315,0.89857,0.97014,0.98723,0.98803,0.96985,0.06833,0.74238,1.07036,0.003367,0.003367,0.003367
69,19729,0.12745,0.32985,0.89845,0.96294,0.97438,0.97991,0.95693,0.07552,0.84954,1.07393,0.003268,0.003268,0.003268
70,20004.3,0.1301,0.33618,0.90049,0.95852,0.96537,0.97551,0.95163,0.07197,0.75638,1.07256,0.003169,0.003169,0.003169
71,20280.1,0.12419,0.32454,0.89858,0.96779,0.94561,0.98132,0.97709,0.05415,0.61044,1.05811,0.00307,0.00307,0.00307
72,20556.6,0.1253,0.32748,0.89959,0.96729,0.9568,0.9857,0.97846,0.05227,0.53188,1.05686,0.002971,0.002971,0.002971
73,20838.4,0.12324,0.3148,0.89935,0.96926,0.98009,0.99168,0.98356,0.04851,0.3139,1.05417,0.002872,0.002872,0.002872
74,21122.6,0.12412,0.31921,0.90009,0.96085,0.97521,0.98381,0.96897,0.05745,0.36861,1.05967,0.002773,0.002773,0.002773
75,21407.5,0.12132,0.30869,0.89917,0.95769,0.98681,0.98016,0.96011,0.06488,0.42131,1.06564,0.002674,0.002674,0.002674
76,21691.5,0.12135,0.31108,0.89855,0.96583,0.98051,0.98528,0.96857,0.06485,0.5138,1.06492,0.002575,0.002575,0.002575
77,21975.9,0.11899,0.31007,0.89623,0.97118,0.98446,0.98644,0.97375,0.05515,0.55226,1.05892,0.002476,0.002476,0.002476
78,22260.1,0.11876,0.30441,0.89975,0.96481,0.98658,0.98373,0.96894,0.05586,0.60066,1.05993,0.002377,0.002377,0.002377
79,22544.8,0.11555,0.30051,0.89758,0.96051,0.98497,0.98302,0.96538,0.05585,0.54937,1.06019,0.002278,0.002278,0.002278
80,22830,0.11295,0.29561,0.89684,0.95615,0.98045,0.97775,0.96037,0.05944,0.53255,1.06324,0.002179,0.002179,0.002179
81,23114.7,0.11291,0.29425,0.89593,0.95776,0.98624,0.98197,0.96717,0.05421,0.52964,1.05953,0.00208,0.00208,0.00208
82,23399.4,0.11079,0.29028,0.89454,0.95908,0.99027,0.98519,0.96524,0.05593,0.51873,1.0612,0.001981,0.001981,0.001981
83,23683.8,0.10913,0.28595,0.89591,0.96247,0.98989,0.98693,0.96705,0.05751,0.49997,1.06196,0.001882,0.001882,0.001882
84,23968.6,0.10837,0.28818,0.89491,0.96743,0.99214,0.98941,0.9771,0.05234,0.46501,1.05766,0.001783,0.001783,0.001783
85,24253,0.10616,0.28608,0.89337,0.97491,0.98691,0.99159,0.98325,0.05081,0.42394,1.05608,0.001684,0.001684,0.001684
86,24537.8,0.10484,0.27794,0.89496,0.971,0.98561,0.98879,0.98064,0.05229,0.38298,1.05706,0.001585,0.001585,0.001585
87,24822.3,0.10376,0.27693,0.8938,0.97075,0.98256,0.98653,0.97771,0.05272,0.36356,1.05747,0.001486,0.001486,0.001486
88,25106.6,0.10355,0.27386,0.89458,0.96156,0.98487,0.98115,0.96761,0.05896,0.37598,1.06156,0.001387,0.001387,0.001387
89,25391.5,0.10003,0.27377,0.89474,0.96378,0.97477,0.97879,0.95926,0.064,0.40966,1.06477,0.001288,0.001288,0.001288
90,25675.1,0.10198,0.26865,0.89573,0.95828,0.9715,0.97843,0.95639,0.06839,0.46534,1.06687,0.001189,0.001189,0.001189
91,25955.3,0.07047,0.10281,0.90901,0.96022,0.98152,0.97871,0.9549,0.06219,0.33304,1.06331,0.00109,0.00109,0.00109
92,26236,0.05637,0.06108,0.89905,0.9595,0.99009,0.98124,0.96105,0.05425,0.2412,1.05874,0.000991,0.000991,0.000991
93,26516.1,0.05211,0.05653,0.90472,0.9704,0.98911,0.98518,0.97453,0.04602,0.18628,1.05303,0.000892,0.000892,0.000892
94,26796.7,0.04957,0.05322,0.90274,0.97591,0.99478,0.98812,0.98257,0.04076,0.15375,1.04929,0.000793,0.000793,0.000793
95,27077.6,0.04688,0.05005,0.90569,0.97948,0.99301,0.99103,0.98854,0.03791,0.13379,1.04726,0.000694,0.000694,0.000694
96,27358.7,0.04601,0.04791,0.90218,0.98206,0.99478,0.99308,0.99124,0.03624,0.12033,1.04622,0.000595,0.000595,0.000595
97,27638.5,0.04404,0.04688,0.89943,0.98586,0.99521,0.99443,0.99207,0.03444,0.10681,1.04508,0.000496,0.000496,0.000496
98,27919.3,0.04221,0.04384,0.90122,0.98492,0.99753,0.99472,0.99368,0.03342,0.09566,1.04432,0.000397,0.000397,0.000397
99,28200,0.04063,0.04146,0.90132,0.98702,0.9973,0.99494,0.99431,0.03282,0.08737,1.04403,0.000298,0.000298,0.000298
100,28480.7,0.04012,0.04093,0.90019,0.98928,0.997,0.99498,0.99428,0.03245,0.0812,1.04389,0.000199,0.000199,0.000199
