epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,20377.2,0.12401,0.31468,0.89784,0.97671,0.995,0.98233,0.97618,0.051,0.41857,1.06043,0.005842,0.005842,0.005842
44,20845.9,0.12343,0.31456,0.89855,0.97765,0.99657,0.98709,0.98162,0.05369,0.32333,1.06369,0.005743,0.005743,0.005743
45,21318.5,0.12356,0.30754,0.89771,0.97816,0.99661,0.98728,0.98233,0.0519,0.45077,1.06391,0.005644,0.005644,0.005644
46,21789,0.12415,0.30999,0.89859,0.98781,0.99669,0.9938,0.99228,0.0471,0.49154,1.05825,0.005545,0.005545,0.005545
47,22258.8,0.11875,0.30295,0.89694,0.99243,0.99642,0.99475,0.99306,0.0453,0.46068,1.05465,0.005446,0.005446,0.005446
48,22728.9,0.11963,0.29852,0.8966,0.983,0.99621,0.99196,0.99082,0.04364,0.33704,1.05204,0.005347,0.005347,0.005347
49,23196.7,0.11807,0.29438,0.89655,0.98078,0.99638,0.992,0.99114,0.04265,0.29032,1.05163,0.005248,0.005248,0.005248
50,23667.3,0.11531,0.29193,0.89571,0.9808,0.99631,0.99335,0.9925,0.04252,0.25901,1.05196,0.005149,0.005149,0.005149
51,24135.9,0.11496,0.2907,0.89616,0.98043,0.99626,0.99406,0.99279,0.04034,0.21733,1.05148,0.00505,0.00505,0.00505
52,24605.8,0.11328,0.29164,0.89597,0.9807,0.99628,0.99445,0.99351,0.03954,0.15581,1.051,0.004951,0.004951,0.004951
53,25075.6,0.11193,0.28579,0.89485,0.98151,0.99638,0.99453,0.99376,0.0388,0.15131,1.05052,0.004852,0.004852,0.004852
54,25548.8,0.11239,0.28158,0.89608,0.98129,0.99653,0.99461,0.99383,0.03814,0.16546,1.04962,0.004753,0.004753,0.004753
55,26020.2,0.10999,0.27974,0.89574,0.98039,0.9967,0.99463,0.99392,0.03769,0.17304,1.04889,0.004654,0.004654,0.004654
