epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,586.177,0.49255,2.15829,1.14991,0.72307,0.74763,0.85053,0.75087,0.36593,1.24228,1.30489,0.0033304,0.0033304,0.0033304
2,1144.43,0.29031,0.91151,0.96414,0.7479,0.76979,0.83889,0.72817,0.51427,1.17903,1.34758,0.00659777,0.00659777,0.00659777
3,1701.21,0.33088,0.92999,0.96565,0.75311,0.52571,0.60333,0.57913,0.41763,2.60158,1.33297,0.00979913,0.00979913,0.00979913
4,2247.57,0.32511,0.92464,0.96352,0.84701,0.81153,0.87799,0.80079,0.40367,1.16013,1.29235,0.009703,0.009703,0.009703
5,2796.08,0.28069,0.78283,0.94593,0.92527,0.90804,0.96342,0.94408,0.1982,1.0153,1.20045,0.009604,0.009604,0.009604
6,3349.76,0.2493,0.7008,0.93587,0.9287,0.95984,0.98442,0.87481,0.44043,1.07677,1.69837,0.009505,0.009505,0.009505
7,3909.96,0.22456,0.6236,0.92698,0.92554,0.95936,0.97888,0.91323,0.3705,0.56254,1.50625,0.009406,0.009406,0.009406
8,4455.58,0.20992,0.59477,0.92363,0.84786,0.92911,0.93457,0.81242,0.42153,0.91822,1.61351,0.009307,0.009307,0.009307
9,4999.94,0.19747,0.55541,0.92047,0.85747,0.92855,0.92776,0.88651,0.22243,0.72122,1.23653,0.009208,0.009208,0.009208
10,5556.35,0.1885,0.52606,0.91708,0.9283,0.96097,0.97615,0.88315,0.34892,0.85506,1.59894,0.009109,0.009109,0.009109
11,6101.21,0.1811,0.51417,0.91674,0.7285,0.89956,0.79915,0.62761,0.83836,2.51336,1.64445,0.00901,0.00901,0.00901
12,6657.88,0.17389,0.49153,0.91479,0.74757,0.92342,0.8161,0.6893,0.50101,1.73215,1.72881,0.008911,0.008911,0.008911
13,7207.08,0.16597,0.47796,0.91188,0.76165,0.94331,0.81681,0.70791,0.44324,1.74495,1.47954,0.008812,0.008812,0.008812
14,7752.41,0.16079,0.45725,0.90995,0.9503,0.97924,0.98604,0.8764,0.32984,0.82791,1.43234,0.008713,0.008713,0.008713
15,8303.48,0.15677,0.44524,0.91,0.85767,0.95781,0.91854,0.80337,0.35322,1.11961,1.52929,0.008614,0.008614,0.008614
16,8874.61,0.15043,0.4341,0.90766,0.80913,0.9478,0.89238,0.77711,0.41829,1.58868,1.58435,0.008515,0.008515,0.008515
17,9428.89,0.15111,0.42047,0.90987,0.83508,0.91035,0.89319,0.81853,0.29629,1.10627,1.34012,0.008416,0.008416,0.008416
18,9978.67,0.14567,0.41858,0.90607,0.76276,0.94316,0.84239,0.73763,0.47657,2.01959,1.6579,0.008317,0.008317,0.008317
19,10524.2,0.14246,0.40959,0.90554,0.78629,0.96319,0.85318,0.76652,0.43745,1.05477,1.62958,0.008218,0.008218,0.008218
20,11072.2,0.13871,0.39684,0.90566,0.87479,0.94606,0.93339,0.84937,0.33366,1.11172,1.49875,0.008119,0.008119,0.008119
21,11621.3,0.13976,0.39063,0.90526,0.71059,0.9404,0.72885,0.63489,0.56446,2.43581,1.70928,0.00802,0.00802,0.00802
22,12168.8,0.13628,0.38028,0.90513,0.8071,0.97073,0.83372,0.77673,0.29532,0.86355,1.54877,0.007921,0.007921,0.007921
23,12715,0.13218,0.37619,0.90456,0.82949,0.98227,0.88655,0.80631,0.30701,0.97573,1.50521,0.007822,0.007822,0.007822
24,13262.1,0.13097,0.37164,0.90383,0.7502,0.98057,0.77375,0.70745,0.32458,1.77296,1.40654,0.007723,0.007723,0.007723
25,13808.4,0.12791,0.36866,0.90427,0.81643,0.96758,0.87198,0.78749,0.32539,0.83624,1.4163,0.007624,0.007624,0.007624
26,14355,0.12472,0.35649,0.90005,0.75598,0.98201,0.79182,0.70796,0.3004,1.71735,1.40787,0.007525,0.007525,0.007525
27,14901.1,0.12423,0.35542,0.90217,0.73954,0.97576,0.78621,0.70918,0.37827,2.55547,1.49371,0.007426,0.007426,0.007426
28,15449.1,0.12298,0.35149,0.90219,0.74332,0.95816,0.80038,0.73138,0.30397,1.96488,1.46306,0.007327,0.007327,0.007327
29,15996.5,0.12024,0.3476,0.90088,0.91921,0.98052,0.97064,0.90225,0.26324,0.87276,1.42299,0.007228,0.007228,0.007228
30,16544.5,0.11972,0.33966,0.90196,0.80927,0.97078,0.93347,0.84718,0.34627,1.3953,1.5306,0.007129,0.007129,0.007129
31,17090.4,0.1169,0.3364,0.90093,0.77377,0.98832,0.84919,0.79744,0.27802,1.40252,1.47415,0.00703,0.00703,0.00703
32,17637.6,0.11587,0.33157,0.89936,0.79565,0.95346,0.87157,0.82186,0.29835,1.01775,1.4513,0.006931,0.006931,0.006931
33,18184.5,0.11451,0.33107,0.90007,0.73089,0.98832,0.83115,0.74681,0.33179,2.35736,1.52669,0.006832,0.006832,0.006832
34,18729.8,0.11422,0.32496,0.90108,0.76776,0.96202,0.89614,0.81741,0.28473,1.48544,1.47166,0.006733,0.006733,0.006733
35,19275.7,0.11193,0.31397,0.89954,0.74785,0.97196,0.80839,0.7156,0.29536,1.46453,1.46558,0.006634,0.006634,0.006634
36,19822.9,0.11083,0.31616,0.8994,0.71599,0.97593,0.78046,0.6855,0.32051,1.54658,1.50342,0.006535,0.006535,0.006535
37,20368.6,0.11065,0.31842,0.9,0.72988,0.98579,0.81282,0.70946,0.37462,2.07336,1.47347,0.006436,0.006436,0.006436
38,20914.9,0.10892,0.31143,0.89911,0.74604,0.98306,0.84572,0.73005,0.37033,1.96994,1.47789,0.006337,0.006337,0.006337
39,21464.2,0.10854,0.30539,0.89988,0.77084,0.96208,0.87062,0.77204,0.35691,1.58315,1.4835,0.006238,0.006238,0.006238
40,22011,0.1063,0.30187,0.89871,0.72352,0.97781,0.79582,0.71454,0.34395,1.66827,1.51249,0.006139,0.006139,0.006139
41,22556.1,0.10631,0.30057,0.89974,0.73849,0.98282,0.78157,0.71438,0.31964,1.5615,1.50212,0.00604,0.00604,0.00604
42,23102.3,0.10471,0.29483,0.89807,0.7312,0.98724,0.75177,0.70068,0.33829,1.87339,1.50787,0.005941,0.005941,0.005941
43,23650.6,0.104,0.29523,0.89818,0.71,0.9827,0.72828,0.68917,0.3751,2.32746,1.50521,0.005842,0.005842,0.005842
44,24198.8,0.10099,0.29262,0.89721,0.71723,0.98124,0.73492,0.69119,0.34329,1.94632,1.47216,0.005743,0.005743,0.005743
45,24745.5,0.1018,0.28932,0.89747,0.73301,0.98148,0.747,0.70527,0.30214,1.60918,1.43873,0.005644,0.005644,0.005644
46,25291.9,0.10064,0.28924,0.89629,0.72904,0.98381,0.74127,0.7006,0.31517,1.79734,1.42932,0.005545,0.005545,0.005545
47,25836.8,0.09817,0.2829,0.89727,0.73,0.98335,0.74438,0.70184,0.3176,1.91025,1.42296,0.005446,0.005446,0.005446
48,26376.9,0.09692,0.27794,0.89695,0.73021,0.98565,0.75001,0.70506,0.31797,1.83577,1.42768,0.005347,0.005347,0.005347
49,26926,0.09766,0.27713,0.89702,0.72533,0.98221,0.74928,0.70201,0.31984,1.79478,1.42324,0.005248,0.005248,0.005248
50,27472.5,0.0977,0.27536,0.89587,0.72183,0.97884,0.74894,0.69798,0.31734,1.77806,1.40816,0.005149,0.005149,0.005149
51,28024.8,0.0952,0.27128,0.89641,0.71271,0.97526,0.74653,0.69068,0.32502,1.84323,1.40902,0.00505,0.00505,0.00505
52,28567.7,0.09448,0.27227,0.89571,0.70456,0.9738,0.73956,0.68412,0.33391,1.90158,1.42422,0.004951,0.004951,0.004951
53,29100.5,0.09474,0.26872,0.89671,0.69891,0.97543,0.73611,0.68351,0.34182,1.93185,1.42782,0.004852,0.004852,0.004852
54,29634.5,0.09382,0.26189,0.89608,0.6918,0.97577,0.73196,0.67926,0.34976,1.91153,1.43624,0.004753,0.004753,0.004753
55,30166.8,0.09277,0.26072,0.8949,0.68759,0.97612,0.72736,0.67317,0.34906,1.9444,1.44257,0.004654,0.004654,0.004654
56,30704.4,0.09123,0.2566,0.89523,0.6856,0.97663,0.72947,0.67357,0.33801,1.92306,1.43874,0.004555,0.004555,0.004555
57,31241.2,0.09048,0.25682,0.89563,0.68143,0.98092,0.72439,0.66529,0.34142,2.01126,1.44023,0.004456,0.004456,0.004456
58,31778.1,0.08946,0.25073,0.89425,0.67918,0.98253,0.72229,0.66251,0.34381,2.11687,1.44107,0.004357,0.004357,0.004357
59,32315.5,0.08719,0.24468,0.89474,0.68107,0.98296,0.72499,0.66551,0.33735,2.06417,1.43732,0.004258,0.004258,0.004258
60,32850.1,0.08777,0.24932,0.89442,0.68538,0.97718,0.7292,0.67183,0.32523,1.96922,1.43266,0.004159,0.004159,0.004159
61,33386.2,0.08708,0.24453,0.89411,0.68645,0.97743,0.73108,0.67332,0.32003,1.96066,1.43302,0.00406,0.00406,0.00406
62,33925.1,0.08666,0.24041,0.89543,0.68705,0.97639,0.73252,0.67463,0.31716,1.96988,1.43426,0.003961,0.003961,0.003961
63,34459.5,0.08439,0.2409,0.89463,0.68692,0.97561,0.73537,0.67699,0.31602,2.0012,1.4376,0.003862,0.003862,0.003862
64,34996.7,0.08376,0.23681,0.89391,0.68894,0.97466,0.74166,0.68277,0.31494,2.01333,1.44139,0.003763,0.003763,0.003763
65,35526.3,0.08255,0.23478,0.89346,0.68895,0.97556,0.74365,0.6841,0.31556,2.0463,1.4418,0.003664,0.003664,0.003664
66,36055.1,0.08179,0.23344,0.89435,0.69011,0.97424,0.74432,0.68632,0.31359,2.06197,1.44091,0.003565,0.003565,0.003565
67,36581.4,0.08136,0.23299,0.89347,0.68984,0.97413,0.74007,0.68464,0.31436,2.14563,1.4409,0.003466,0.003466,0.003466
68,37109.4,0.0801,0.2269,0.89381,0.6905,0.97447,0.74037,0.68576,0.31513,2.21608,1.44048,0.003367,0.003367,0.003367
69,37638.7,0.07811,0.22478,0.89252,0.68963,0.97671,0.73822,0.68402,0.31808,2.29278,1.44366,0.003268,0.003268,0.003268
70,38167.8,0.07919,0.2213,0.8939,0.68941,0.97729,0.734,0.68108,0.32057,2.35291,1.44719,0.003169,0.003169,0.003169
71,38697.3,0.07716,0.21522,0.89361,0.68785,0.97779,0.73014,0.67842,0.32421,2.40548,1.45113,0.00307,0.00307,0.00307
72,39226.2,0.07696,0.22293,0.8924,0.68718,0.97849,0.72793,0.67651,0.32531,2.43719,1.45173,0.002971,0.002971,0.002971
73,39755.6,0.07504,0.21671,0.89417,0.68358,0.98009,0.72344,0.67253,0.32783,2.48164,1.45306,0.002872,0.002872,0.002872
74,40286,0.07471,0.21367,0.89141,0.68164,0.97945,0.72087,0.66977,0.33063,2.5074,1.45501,0.002773,0.002773,0.002773
75,40821.6,0.074,0.20959,0.89068,0.67992,0.98028,0.71767,0.66577,0.3332,2.56171,1.4558,0.002674,0.002674,0.002674
76,41358.2,0.07271,0.20598,0.89212,0.67878,0.98073,0.71542,0.6634,0.33539,2.6322,1.4558,0.002575,0.002575,0.002575
77,41895.5,0.07258,0.20428,0.89208,0.67835,0.98095,0.71208,0.6604,0.33849,2.72074,1.45759,0.002476,0.002476,0.002476
78,42432.8,0.07111,0.20037,0.89025,0.67769,0.98171,0.70728,0.65689,0.34094,2.80588,1.45959,0.002377,0.002377,0.002377
79,42970,0.07066,0.19865,0.8911,0.6771,0.9831,0.70581,0.65501,0.34239,2.85017,1.46069,0.002278,0.002278,0.002278
80,43505.8,0.06841,0.19807,0.89051,0.67528,0.98493,0.70377,0.65329,0.34665,2.96791,1.46502,0.002179,0.002179,0.002179
81,44042.5,0.06884,0.19492,0.89147,0.67448,0.98694,0.70009,0.65145,0.35136,3.10216,1.4694,0.00208,0.00208,0.00208
82,44576.3,0.06834,0.19376,0.89043,0.67426,0.9875,0.69795,0.6503,0.3538,3.17774,1.47277,0.001981,0.001981,0.001981
83,45109.5,0.06669,0.18594,0.88947,0.67393,0.98911,0.69691,0.64928,0.35651,3.23667,1.47595,0.001882,0.001882,0.001882
84,45644.5,0.0658,0.18633,0.88998,0.67296,0.98918,0.69611,0.64817,0.36008,3.32357,1.48066,0.001783,0.001783,0.001783
85,46180.6,0.06365,0.18309,0.88875,0.67215,0.98987,0.69505,0.64628,0.36402,3.43357,1.48533,0.001684,0.001684,0.001684
86,46717.5,0.06359,0.18292,0.89006,0.67144,0.9897,0.69459,0.64501,0.36774,3.52526,1.48987,0.001585,0.001585,0.001585
87,47256.5,0.06366,0.17833,0.88836,0.6703,0.99007,0.69344,0.64416,0.37103,3.58868,1.49405,0.001486,0.001486,0.001486
88,47793.7,0.0614,0.17757,0.88969,0.66965,0.99173,0.69244,0.64356,0.37472,3.64293,1.49947,0.001387,0.001387,0.001387
89,48330,0.06108,0.17398,0.88976,0.66925,0.99221,0.69273,0.64271,0.37924,3.72186,1.50487,0.001288,0.001288,0.001288
90,48867.2,0.06004,0.17237,0.89043,0.66877,0.99226,0.69223,0.64175,0.3831,3.7786,1.50908,0.001189,0.001189,0.001189
91,49396.1,0.05177,0.07856,0.90723,0.66793,0.99285,0.6919,0.64127,0.38542,3.82322,1.51201,0.00109,0.00109,0.00109
92,49924.4,0.04356,0.05259,0.90027,0.66795,0.99427,0.69052,0.64082,0.38496,3.83827,1.51367,0.000991,0.000991,0.000991
93,50451.8,0.04126,0.0487,0.90055,0.66751,0.99592,0.68899,0.64063,0.38398,3.8378,1.51472,0.000892,0.000892,0.000892
94,50980.6,0.03946,0.04543,0.90169,0.6674,0.99728,0.68808,0.64084,0.38215,3.82794,1.51463,0.000793,0.000793,0.000793
95,51509,0.03782,0.04346,0.8986,0.66748,0.99808,0.6881,0.64129,0.38048,3.81037,1.51523,0.000694,0.000694,0.000694
96,52039.2,0.0362,0.04014,0.89945,0.66774,0.99917,0.68886,0.64262,0.37904,3.78226,1.51627,0.000595,0.000595,0.000595
97,52569.4,0.03496,0.03956,0.89896,0.66826,0.99926,0.68927,0.6438,0.37758,3.7499,1.51743,0.000496,0.000496,0.000496
98,53102,0.03355,0.03648,0.89857,0.66868,0.99937,0.69003,0.64488,0.3764,3.71647,1.51876,0.000397,0.000397,0.000397
99,53637.7,0.03244,0.03529,0.89601,0.66893,0.99937,0.69003,0.64555,0.37511,3.67787,1.52035,0.000298,0.000298,0.000298
100,54174.2,0.03085,0.03528,0.89871,0.66912,0.99937,0.69071,0.64665,0.37408,3.63953,1.52233,0.000199,0.000199,0.000199
