epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,27708.2,0.1416,0.34136,0.91001,0.99708,0.99678,0.99493,0.99424,0.08229,0.27034,1.07468,0.005842,0.005842,0.005842
44,28347.9,0.13817,0.33586,0.90889,0.99686,0.99687,0.99491,0.99394,0.08679,0.40324,1.07698,0.005743,0.005743,0.005743
45,28989.9,0.14077,0.3363,0.90983,0.99585,0.99637,0.99487,0.9933,0.10219,0.511,1.09037,0.005644,0.005644,0.005644
46,29632.7,0.13996,0.33493,0.90979,0.99512,0.99693,0.99481,0.99302,0.10745,0.56802,1.10082,0.005545,0.005545,0.005545
47,30273.7,0.13717,0.32826,0.90959,0.9961,0.99677,0.99489,0.99418,0.08696,0.38832,1.07568,0.005446,0.005446,0.005446
48,30914.9,0.13526,0.32725,0.90923,0.99613,0.99639,0.9949,0.99377,0.09048,0.34876,1.07789,0.005347,0.005347,0.005347
49,31557.5,0.13512,0.32459,0.90855,0.99663,0.9967,0.99492,0.99382,0.09583,0.31604,1.08149,0.005248,0.005248,0.005248
50,32198.9,0.13563,0.3185,0.90798,0.99715,0.99657,0.9949,0.99382,0.09775,0.29337,1.084,0.005149,0.005149,0.005149
51,32839.3,0.13509,0.32215,0.90856,0.99722,0.99645,0.9949,0.99372,0.08193,0.27196,1.07256,0.00505,0.00505,0.00505
52,33481.4,0.13205,0.31571,0.90757,0.99717,0.99633,0.99492,0.99401,0.06296,0.22458,1.0621,0.004951,0.004951,0.004951
53,34121.9,0.13154,0.31466,0.90861,0.997,0.99662,0.99492,0.99411,0.05915,0.21509,1.06046,0.004852,0.004852,0.004852
54,34761.8,0.12936,0.31259,0.90792,0.99692,0.99649,0.99493,0.99412,0.06037,0.24553,1.06173,0.004753,0.004753,0.004753
55,35400.8,0.12863,0.30699,0.90557,0.9975,0.99605,0.99492,0.99397,0.05773,0.2592,1.06106,0.004654,0.004654,0.004654
56,36039.4,0.12756,0.30703,0.90624,0.99788,0.99585,0.99491,0.99383,0.05615,0.25536,1.06078,0.004555,0.004555,0.004555
57,36677.1,0.12647,0.29934,0.90722,0.99792,0.99604,0.99493,0.99392,0.05565,0.25585,1.06043,0.004456,0.004456,0.004456
58,37317.1,0.12489,0.29848,0.90545,0.99796,0.99623,0.99491,0.99403,0.05388,0.23294,1.05933,0.004357,0.004357,0.004357
59,37956.8,0.12197,0.29691,0.90476,0.99797,0.99624,0.99492,0.99406,0.05584,0.22706,1.06079,0.004258,0.004258,0.004258
60,38596.9,0.12208,0.2935,0.9035,0.99795,0.99631,0.99493,0.99411,0.05523,0.21765,1.06032,0.004159,0.004159,0.004159
61,39238.2,0.12248,0.29321,0.90438,0.99799,0.99626,0.99493,0.99414,0.05575,0.20783,1.06059,0.00406,0.00406,0.00406
62,39879.9,0.12125,0.28969,0.90493,0.998,0.99627,0.99493,0.99421,0.05713,0.21478,1.06181,0.003961,0.003961,0.003961
63,40520.6,0.11962,0.28592,0.90424,0.99806,0.99623,0.99493,0.99424,0.06024,0.22244,1.06368,0.003862,0.003862,0.003862
64,41157.6,0.11955,0.2851,0.90459,0.99808,0.99622,0.99493,0.99419,0.06337,0.22913,1.06569,0.003763,0.003763,0.003763
65,41796.4,0.11617,0.28008,0.90164,0.9981,0.99621,0.99493,0.99418,0.0644,0.23282,1.06661,0.003664,0.003664,0.003664
66,42437,0.11564,0.27763,0.90212,0.99812,0.99619,0.99493,0.99411,0.06639,0.23918,1.068,0.003565,0.003565,0.003565
67,43076.3,0.11593,0.2734,0.90315,0.99811,0.99616,0.99493,0.99412,0.06689,0.24186,1.06852,0.003466,0.003466,0.003466
68,43715.5,0.1139,0.26806,0.90212,0.99809,0.99616,0.99492,0.99411,0.06775,0.24565,1.06915,0.003367,0.003367,0.003367
69,44353.2,0.11433,0.27213,0.90271,0.9981,0.99611,0.9949,0.99405,0.069,0.25064,1.07031,0.003268,0.003268,0.003268
70,44992.1,0.11283,0.26758,0.90345,0.99811,0.99608,0.99489,0.99406,0.06982,0.25382,1.07101,0.003169,0.003169,0.003169
71,45628.1,0.10939,0.26146,0.90171,0.9981,0.99605,0.99488,0.99406,0.07089,0.25564,1.07193,0.00307,0.00307,0.00307
72,46264.9,0.10951,0.26277,0.89927,0.99809,0.99603,0.99488,0.99403,0.06954,0.25717,1.07108,0.002971,0.002971,0.002971
73,46903.4,0.10933,0.25695,0.90245,0.99814,0.99604,0.99487,0.994,0.06917,0.25828,1.07102,0.002872,0.002872,0.002872
74,47541.8,0.10791,0.25447,0.89856,0.99813,0.9961,0.99486,0.99399,0.07073,0.26098,1.07244,0.002773,0.002773,0.002773
75,48180.1,0.10737,0.25516,0.89915,0.99811,0.99611,0.99484,0.99401,0.07159,0.26354,1.07309,0.002674,0.002674,0.002674
76,48818.6,0.10626,0.25241,0.90056,0.99806,0.9961,0.99483,0.99399,0.07424,0.27167,1.07519,0.002575,0.002575,0.002575
77,49455.9,0.10438,0.25133,0.89855,0.99801,0.99606,0.99483,0.99399,0.07558,0.27274,1.07648,0.002476,0.002476,0.002476
78,50094.4,0.10227,0.2433,0.89683,0.99792,0.9961,0.99484,0.99395,0.07646,0.27238,1.07728,0.002377,0.002377,0.002377
79,50732.5,0.1024,0.24336,0.89734,0.9979,0.99609,0.99485,0.99404,0.07688,0.27184,1.07775,0.002278,0.002278,0.002278
80,51373.6,0.10219,0.24108,0.89896,0.99786,0.99606,0.99482,0.99397,0.07687,0.2709,1.07784,0.002179,0.002179,0.002179
81,52015,0.1003,0.23995,0.89804,0.99783,0.99606,0.99482,0.99401,0.07706,0.26826,1.07795,0.00208,0.00208,0.00208
82,52656.1,0.09829,0.23703,0.89708,0.99781,0.99605,0.99481,0.994,0.07693,0.2639,1.07791,0.001981,0.001981,0.001981
83,53298.2,0.09863,0.23295,0.89557,0.99782,0.996,0.99485,0.99404,0.07763,0.26225,1.07849,0.001882,0.001882,0.001882
84,53941.2,0.09716,0.2297,0.89591,0.99783,0.99594,0.99485,0.99409,0.07692,0.25958,1.07833,0.001783,0.001783,0.001783
85,54580.2,0.09637,0.23067,0.89523,0.99781,0.99589,0.99487,0.99402,0.07485,0.25217,1.07695,0.001684,0.001684,0.001684
86,55217.2,0.0939,0.22254,0.89655,0.99781,0.99583,0.99487,0.9941,0.07617,0.25044,1.07781,0.001585,0.001585,0.001585
87,55847.3,0.09386,0.22134,0.89529,0.99784,0.99576,0.99487,0.99411,0.07632,0.24752,1.07787,0.001486,0.001486,0.001486
88,56477.1,0.09342,0.22025,0.89613,0.99782,0.99569,0.99487,0.99412,0.07547,0.24362,1.07678,0.001387,0.001387,0.001387
89,57107.8,0.09098,0.21693,0.89609,0.99781,0.99563,0.99487,0.99413,0.07493,0.24002,1.07605,0.001288,0.001288,0.001288
90,57739,0.09051,0.21602,0.89796,0.99781,0.99557,0.99486,0.99406,0.07512,0.23768,1.07626,0.001189,0.001189,0.001189
91,58361.9,0.05716,0.07101,0.91198,0.99764,0.99587,0.99488,0.99414,0.07461,0.22455,1.07593,0.00109,0.00109,0.00109
92,58985.5,0.04746,0.05099,0.90487,0.99784,0.99585,0.99488,0.99425,0.07427,0.21579,1.07558,0.000991,0.000991,0.000991
93,59617.6,0.04425,0.04584,0.90169,0.99791,0.99583,0.99488,0.99434,0.07321,0.20856,1.07432,0.000892,0.000892,0.000892
94,60248.7,0.04149,0.04269,0.90199,0.99797,0.99584,0.99488,0.99443,0.0718,0.20303,1.0729,0.000793,0.000793,0.000793
95,60876.7,0.04039,0.0417,0.90192,0.99804,0.99578,0.99489,0.99453,0.07148,0.19863,1.07235,0.000694,0.000694,0.000694
96,61506,0.03943,0.04035,0.90125,0.99811,0.9958,0.99488,0.99461,0.07197,0.19603,1.07256,0.000595,0.000595,0.000595
97,62135.9,0.03756,0.03727,0.90236,0.9981,0.99583,0.99488,0.99468,0.0718,0.19365,1.07222,0.000496,0.000496,0.000496
98,62767.9,0.03624,0.03696,0.90082,0.99817,0.99585,0.9949,0.99474,0.07206,0.19177,1.07208,0.000397,0.000397,0.000397
99,63398.4,0.03515,0.0352,0.90053,0.99815,0.99605,0.9949,0.99477,0.07282,0.19041,1.07235,0.000298,0.000298,0.000298
100,64028.9,0.03352,0.0334,0.89997,0.99818,0.99612,0.99491,0.9948,0.07397,0.18893,1.073,0.000199,0.000199,0.000199
