epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,587.853,1.12134,4.3049,2.33305,0.77168,0.74493,0.83419,0.74759,0.92284,2.07243,2.69819,0.0033304,0.0033304,0.0033304
2,1148.18,0.79332,2.30325,2.03616,0.77421,0.70471,0.78889,0.73161,0.78604,2.12502,2.54256,0.00659777,0.00659777,0.00659777
3,1703.44,0.88212,2.3535,2.06126,0.77805,0.73779,0.7947,0.64276,1.08578,3.06386,2.79989,0.00979913,0.00979913,0.00979913
4,2264.35,0.85927,2.30019,2.06047,0.82801,0.82054,0.88466,0.77386,1.03906,2.49996,2.74677,0.009703,0.009703,0.009703
5,2824.69,0.73059,2.00182,2.0002,0.57455,0.66489,0.63256,0.49756,1.11402,3.45323,2.76515,0.009604,0.009604,0.009604
6,3385.5,0.6571,1.82643,1.97844,0.87159,0.59311,0.74431,0.67829,1.11124,3.47275,3.00136,0.009505,0.009505,0.009505
7,3949.08,0.59645,1.69237,1.95568,0.82614,0.82432,0.88187,0.82393,0.53935,2.13086,2.37691,0.009406,0.009406,0.009406
8,4512.61,0.55216,1.58957,1.93683,0.77393,0.72638,0.81115,0.63838,0.77855,3.20046,2.54269,0.009307,0.009307,0.009307
9,5078.56,0.51253,1.48389,1.91519,0.74489,0.69882,0.76375,0.63754,0.77944,3.17554,2.64714,0.009208,0.009208,0.009208
10,5643.05,0.49756,1.44705,1.91301,0.8615,0.81641,0.90094,0.8689,0.37359,1.74957,2.28376,0.009109,0.009109,0.009109
11,6207.38,0.48073,1.39154,1.9089,0.75861,0.8003,0.83605,0.70815,0.77673,2.1909,2.60151,0.00901,0.00901,0.00901
12,6771.48,0.45575,1.34099,1.89965,0.65215,0.70128,0.72564,0.56284,0.70857,2.45261,2.46075,0.008911,0.008911,0.008911
13,7334.98,0.4356,1.30148,1.88413,0.81447,0.79108,0.84724,0.74074,0.59908,1.83977,2.43146,0.008812,0.008812,0.008812
14,7899.44,0.43267,1.26378,1.88502,0.75719,0.89658,0.87,0.7597,0.94911,2.91416,2.54087,0.008713,0.008713,0.008713
15,8463.36,0.41645,1.25444,1.88037,0.79744,0.85182,0.91106,0.77247,0.78221,2.90324,2.4878,0.008614,0.008614,0.008614
